VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2016-01-29 09:18:58,2016-01-29 09:32:53,1,0.89,-73.98388671875,40.74428939819336,1,N,-73.98661804199219,40.75313949584961,1,9.5,0.0,0.5,3.09,0.0,0.3,13.39
2,2016-01-29 09:18:59,2016-01-29 09:45:19,1,2.75,-73.98043060302734,40.782371520996094,1,N,-73.97814178466797,40.75376892089844,1,17.0,0.0,0.5,3.56,0.0,0.3,21.36
2,2016-01-29 09:18:59,2016-01-29 09:29:55,1,0.45,-73.96576690673828,40.754417419433594,1,N,-73.96800994873047,40.75882339477539,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
1,2016-01-29 09:19:00,2016-01-29 09:27:37,1,1.1,-73.95697021484375,40.77060317993164,1,N,-73.96994018554688,40.76275634765625,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35
1,2016-01-29 09:19:00,2016-01-29 09:40:12,1,2.1,-73.95928955078125,40.76914978027344,1,N,-73.97940826416016,40.745418548583984,1,14.0,0.0,0.5,2.95,0.0,0.3,17.75
2,2016-01-29 09:19:00,2016-01-29 09:51:54,6,4.95,-73.94572448730469,40.78190612792969,1,N,-73.99032592773438,40.740230560302734,2,24.0,0.0,0.5,0.0,0.0,0.3,24.8
2,2016-01-29 09:19:00,2016-01-29 09:22:59,1,0.37,-73.99944305419922,40.73373794555664,1,N,-73.99832916259767,40.738037109375,1,4.5,0.0,0.5,0.5,0.0,0.3,5.8
2,2016-01-29 09:19:00,2016-01-29 09:25:17,1,0.51,-73.98522186279298,40.73186874389648,1,N,-73.99365997314453,40.73512649536133,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
1,2016-01-29 09:19:01,2016-01-29 09:20:41,1,0.5,-73.97843170166016,40.77262878417969,1,N,-73.97406005859375,40.77858352661133,1,3.5,0.0,0.5,0.85,0.0,0.3,5.15
1,2016-01-29 09:19:01,2016-01-29 09:39:47,1,2.4,-73.95002746582033,40.78450775146485,1,N,-73.97338104248047,40.7575569152832,1,14.0,0.0,0.5,2.0,0.0,0.3,16.8
1,2016-01-29 09:19:01,2016-01-29 09:30:51,1,1.9,-73.98146057128906,40.76427459716797,1,N,-73.98084259033203,40.745086669921875,1,9.5,0.0,0.5,1.0,0.0,0.3,11.3
1,2016-01-29 09:19:01,2016-01-29 09:30:59,2,1.3,-73.98613739013672,40.76214218139648,1,N,-73.9741439819336,40.75061798095703,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
2,2016-01-29 09:19:01,2016-01-29 09:31:34,5,1.83,-73.98100280761719,40.76007080078125,1,N,-73.99191284179688,40.737918853759766,1,9.5,0.0,0.5,1.0,0.0,0.3,11.3
1,2016-01-29 09:19:02,2016-01-29 09:22:07,1,0.5,-74.01640319824219,40.714752197265625,1,N,-74.00958251953125,40.71877670288086,1,4.0,0.0,0.5,0.95,0.0,0.3,5.75
1,2016-01-29 09:19:02,2016-01-29 09:47:13,1,2.3,-73.963623046875,40.75869369506836,1,N,-73.99156188964844,40.74991607666016,1,17.5,0.0,0.5,4.55,0.0,0.3,22.85
1,2016-01-29 09:19:02,2016-01-29 09:32:20,1,1.7,-73.9752655029297,40.75105667114258,1,N,-73.95578002929688,40.76596450805664,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
1,2016-01-29 09:19:02,2016-01-29 09:50:34,1,8.6,-73.87093353271484,40.77375793457031,1,N,-73.98275756835938,40.74280548095703,1,30.5,0.0,0.5,7.36,5.54,0.3,44.2
2,2016-01-29 09:19:02,2016-01-29 09:22:25,2,0.72,-73.96221923828125,40.767578125,1,N,-73.95555877685547,40.77695083618164,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
2,2016-01-29 09:19:02,2016-01-29 09:26:00,1,0.86,-73.9723892211914,40.75688171386719,1,N,-73.9836196899414,40.76219177246094,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2,2016-01-29 09:19:02,2016-01-29 09:19:06,1,0.0,-74.00518035888672,40.70600128173828,5,N,-74.00518035888672,40.70598602294922,2,65.0,0.0,0.5,0.0,0.0,0.3,65.8
2,2016-01-29 09:19:02,2016-01-29 09:36:21,6,1.72,-73.94595336914062,40.77545547485352,1,N,-73.9664535522461,40.76457595825195,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36
2,2016-01-29 09:19:02,2016-01-29 09:39:03,2,2.53,-73.99066162109375,40.756080627441406,1,N,-73.9583969116211,40.764652252197266,2,14.0,0.0,0.5,0.0,0.0,0.3,14.8
2,2016-01-29 09:19:02,2016-01-29 09:23:48,1,0.54,-73.96630859375,40.76542282104492,1,N,-73.97039031982422,40.7583122253418,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
2,2016-01-29 09:19:02,2016-01-29 09:38:55,1,2.08,-73.95368194580078,40.76669692993164,1,N,-73.98179626464844,40.76314163208008,1,13.5,0.0,0.5,2.86,0.0,0.3,17.16
2,2016-01-29 09:19:02,2016-01-29 09:26:20,1,0.82,-73.97903442382812,40.75099563598633,1,N,-73.98577117919922,40.7407341003418,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
2,2016-01-29 09:19:02,2016-01-29 09:37:52,1,2.17,-73.9703369140625,40.78382110595703,1,N,-73.9753646850586,40.76103973388672,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3
1,2016-01-29 09:19:03,2016-01-29 09:22:20,1,0.7,-74.00880432128906,40.71946334838867,1,N,-74.00709533691406,40.728633880615234,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
1,2016-01-29 09:19:03,2016-01-29 09:25:55,1,2.0,-73.872802734375,40.773834228515625,1,N,-73.90664672851562,40.77003479003906,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
1,2016-01-29 09:19:03,2016-01-29 09:29:44,1,1.6,-73.96766662597656,40.80282974243164,1,N,-73.98124694824219,40.78121566772461,1,9.0,0.0,0.5,1.95,0.0,0.3,11.75
1,2016-01-29 09:19:03,2016-01-29 09:29:34,1,1.7,-74.00623321533203,40.74858474731445,1,N,-74.00503540039062,40.7289924621582,1,9.5,0.0,0.5,2.05,0.0,0.3,12.35
2,2016-01-29 09:19:03,2016-01-29 09:35:13,2,4.76,-73.9700698852539,40.752681732177734,1,N,-74.00595092773438,40.70610809326172,2,17.0,0.0,0.5,0.0,0.0,0.3,17.8
2,2016-01-29 09:19:03,2016-01-29 09:35:13,4,4.18,-73.96746063232422,40.80323028564453,1,N,-74.00396728515625,40.7589111328125,2,15.5,0.0,0.5,0.0,0.0,0.3,16.3
2,2016-01-29 09:19:03,2016-01-29 09:32:41,1,3.68,-73.95559692382812,40.77193832397461,1,N,-73.97467041015625,40.7330207824707,1,14.0,0.0,0.5,3.7,0.0,0.3,18.5
2,2016-01-29 09:19:03,2016-01-29 09:31:16,1,1.1,-73.96175384521484,40.773651123046875,1,N,-73.96771240234375,40.76185607910156,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
1,2016-01-29 09:19:04,2016-01-29 09:37:48,1,2.0,-73.98126983642578,40.78196334838867,1,N,-73.96942138671875,40.76295471191406,1,13.0,0.0,0.5,2.75,0.0,0.3,16.55
2,2016-01-29 09:19:04,2016-01-29 09:43:01,1,2.69,-73.95227813720702,40.781131744384766,1,N,-73.98137664794922,40.76331329345703,1,16.0,0.0,0.5,1.2,0.0,0.3,18.0
2,2016-01-29 09:19:04,2016-01-29 09:35:01,2,3.1,-73.98119354248047,40.759769439697266,1,N,-74.0018081665039,40.724411010742195,1,13.0,0.0,0.5,2.76,0.0,0.3,16.56
2,2016-01-29 09:19:04,2016-01-29 09:26:12,1,0.84,-73.9856185913086,40.727149963378906,1,N,-73.99079132080078,40.734859466552734,1,6.5,0.0,0.5,1.0,0.0,0.3,8.3
2,2016-01-29 09:19:04,2016-01-29 09:25:42,5,0.66,-73.95935821533203,40.771881103515625,1,N,-73.96605682373047,40.7647590637207,1,6.0,0.0,0.5,1.7,0.0,0.3,8.5
1,2016-01-29 09:19:05,2016-01-29 09:44:49,1,1.5,-73.98005676269531,40.74336624145508,1,N,-73.9852523803711,40.7579460144043,2,15.5,0.0,0.5,0.0,0.0,0.3,16.3
1,2016-01-29 09:19:05,2016-01-29 09:28:50,1,1.0,-73.98335266113281,40.75600814819336,1,N,-73.96963500976562,40.75856399536133,1,7.5,0.0,0.5,1.65,0.0,0.3,9.95
1,2016-01-29 09:19:05,2016-01-29 09:28:41,1,0.9,-73.97483825683594,40.756000518798835,1,N,-73.97538757324219,40.76529312133789,1,7.5,0.0,0.5,1.65,0.0,0.3,9.95
1,2016-01-29 09:19:05,2016-01-29 09:19:05,1,0.0,-74.00994873046875,40.703250885009766,1,N,0.0,0.0,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
2,2016-01-29 09:19:05,2016-01-29 09:30:19,2,2.38,-73.98072814941406,40.76438903808594,1,N,-74.00536346435547,40.7412109375,1,10.0,0.0,0.5,2.7,0.0,0.3,13.5
2,2016-01-29 09:19:05,2016-01-29 09:37:03,5,1.91,-73.95274353027344,40.778465270996094,1,N,-73.97078704833984,40.76080322265625,1,12.0,0.0,0.5,1.5,0.0,0.3,14.3
2,2016-01-29 09:19:05,2016-01-29 09:26:31,1,1.34,-74.00112915039062,40.72745132446289,1,N,-73.98828125,40.73755645751953,1,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2016-01-29 09:19:05,2016-01-29 09:26:33,5,1.28,-73.94648742675781,40.780670166015625,1,N,-73.95906829833984,40.77471160888672,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
1,2016-01-29 09:19:06,2016-01-29 09:27:31,1,0.5,-73.9636001586914,40.76864242553711,1,N,-73.95748138427734,40.76839828491211,1,6.5,0.0,0.5,1.8,0.0,0.3,9.1
1,2016-01-29 09:19:06,2016-01-29 09:23:09,2,0.6,-73.98755645751953,40.754535675048835,1,N,-73.98797607421875,40.74826431274414,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
1,2016-01-29 09:19:06,2016-01-29 09:37:10,1,1.3,-74.00112915039062,40.74174880981445,1,N,-73.98390197753906,40.74617767333984,1,12.0,0.0,0.5,2.0,0.0,0.3,14.8
1,2016-01-29 09:19:06,2016-01-29 09:28:48,1,1.2,-73.99903106689453,40.73423767089844,1,N,-73.98682403564453,40.74604415893555,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55
2,2016-01-29 09:19:06,2016-01-29 09:35:36,5,1.07,-73.96185302734375,40.75952911376953,1,N,-73.97408294677734,40.759620666503906,1,11.0,0.0,0.5,2.95,0.0,0.3,14.75
2,2016-01-29 09:19:06,2016-01-29 09:47:31,1,2.99,-73.96070861816406,40.775630950927734,1,N,-73.99256896972656,40.748260498046875,2,18.0,0.0,0.5,0.0,0.0,0.3,18.8
2,2016-01-29 09:19:06,2016-01-29 09:48:52,5,5.02,-73.98065948486328,40.765968322753906,1,N,-74.01451110839844,40.71427154541016,1,22.5,0.0,0.5,2.0,0.0,0.3,25.3
1,2016-01-29 09:19:07,2016-01-29 09:28:57,1,1.4,-73.99616241455078,40.748573303222656,1,N,-73.98320770263672,40.76629257202149,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
1,2016-01-29 09:19:07,2016-01-29 09:34:56,1,1.5,-73.98722076416016,40.733055114746094,1,N,-73.99249267578125,40.713890075683594,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3
1,2016-01-29 09:19:07,2016-01-29 09:29:36,1,0.7,-73.96793365478516,40.75241470336914,1,N,-73.97836303710938,40.74992370605469,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
1,2016-01-29 09:19:07,2016-01-29 09:27:06,1,0.7,-73.94818878173828,40.770511627197266,1,N,-73.95964813232422,40.773773193359375,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
1,2016-01-29 09:19:07,2016-01-29 09:28:07,1,0.9,-73.98938751220702,40.75770950317382,1,N,-73.97875213623047,40.76261520385742,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35
2,2016-01-29 09:19:07,2016-01-29 09:24:21,1,0.97,-73.9818115234375,40.73235702514648,1,N,-73.98738861083984,40.725345611572266,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
1,2016-01-29 09:19:08,2016-01-29 09:30:46,1,1.5,-73.9549331665039,40.78302764892578,1,N,-73.96894073486328,40.76366424560547,1,9.5,0.0,0.5,1.5,0.0,0.3,11.8
1,2016-01-29 09:19:08,2016-01-29 09:28:56,2,1.4,-73.98681640625,40.73948287963867,1,N,-73.97450256347656,40.756385803222656,1,8.0,0.0,0.5,1.0,0.0,0.3,9.8
1,2016-01-29 09:19:08,2016-01-29 09:39:43,1,2.7,-73.99911499023438,40.73930740356445,1,N,-73.97547912597656,40.76446914672851,1,14.0,0.0,0.5,1.0,0.0,0.3,15.8
2,2016-01-29 09:19:08,2016-01-29 09:22:10,1,0.67,-73.98331451416016,40.756893157958984,1,N,-73.97676849365236,40.76459503173828,1,4.5,0.0,0.5,1.59,0.0,0.3,6.89
2,2016-01-29 09:19:08,2016-01-29 09:24:05,1,0.35,-73.97702026367188,40.75197982788086,1,N,-73.97258758544922,40.7535514831543,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
2,2016-01-29 09:19:08,2016-01-29 09:44:19,2,9.8,-73.77667236328125,40.64539337158203,1,N,-73.922119140625,40.673480987548835,2,29.5,0.0,0.5,0.0,0.0,0.3,30.3
2,2016-01-29 09:19:08,2016-01-29 09:30:21,1,1.13,-73.9782485961914,40.77309799194336,1,N,-73.97459411621094,40.76189804077149,1,8.5,0.0,0.5,1.0,0.0,0.3,10.3
2,2016-01-29 09:19:08,2016-01-29 09:32:14,1,1.45,-73.99667358398438,40.75282287597656,1,N,-73.98313903808594,40.75628662109375,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
1,2016-01-29 09:19:09,2016-01-29 09:39:26,1,3.3,-73.95281982421875,40.7673225402832,1,N,-73.98789978027344,40.74080276489258,2,16.5,0.0,0.5,0.0,0.0,0.3,17.3
1,2016-01-29 09:19:09,2016-01-29 09:34:14,1,1.1,-74.00674438476562,40.743995666503906,1,N,-73.99058532714844,40.74219512939453,1,10.5,0.0,0.5,2.25,0.0,0.3,13.55
2,2016-01-29 09:19:09,2016-01-29 09:45:14,1,3.24,-73.94817352294922,40.77437973022461,1,N,-73.9837417602539,40.7569694519043,1,17.5,0.0,0.5,4.58,0.0,0.3,22.88
2,2016-01-29 09:19:09,2016-01-29 09:27:59,1,1.53,-73.99852752685547,40.74037170410156,1,N,-74.001708984375,40.72142028808594,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
2,2016-01-29 09:19:09,2016-01-29 09:24:27,2,0.83,-73.95941925048828,40.76309967041016,1,N,-73.956787109375,40.774879455566406,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
1,2016-01-29 09:19:10,2016-01-29 09:28:51,1,1.0,-73.97924041748047,40.749942779541016,1,N,-73.9675521850586,40.75771713256836,1,7.5,0.0,0.5,2.05,0.0,0.3,10.35
1,2016-01-29 09:19:10,2016-01-29 09:24:44,1,0.7,-73.94853973388672,40.78192138671875,1,N,-73.95524597167967,40.77262878417969,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2016-01-29 09:19:10,2016-01-29 09:32:57,1,0.79,-73.94483184814453,40.78313064575195,1,N,-73.95023345947266,40.790130615234375,1,9.5,0.0,0.5,2.0,0.0,0.3,12.3
2,2016-01-29 09:19:10,2016-01-29 09:57:10,1,4.1,-73.9912338256836,40.770057678222656,1,N,-74.00479888916016,40.722808837890625,1,24.0,0.0,0.5,4.96,0.0,0.3,29.76
2,2016-01-29 09:19:10,2016-01-29 09:41:56,2,5.82,-74.00912475585938,40.70394515991211,1,N,-73.96031188964844,40.76203536987305,2,21.0,0.0,0.5,0.0,0.0,0.3,21.8
2,2016-01-29 09:19:10,2016-01-29 09:36:24,2,3.77,-73.99182891845702,40.72605514526367,1,N,-74.01078796386719,40.70172882080078,1,16.0,0.0,0.5,4.2,0.0,0.3,21.0
1,2016-01-29 09:19:11,2016-01-29 09:23:09,1,0.5,-73.9844970703125,40.74847030639648,1,N,-73.9904556274414,40.74516677856445,1,4.5,0.0,0.5,1.55,0.0,0.3,6.85
1,2016-01-29 09:19:11,2016-01-29 09:27:42,1,1.5,-73.97750091552734,40.77690887451172,1,N,-73.96995544433594,40.7945671081543,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2,2016-01-29 09:19:11,2016-01-29 09:30:32,4,1.43,-73.97982788085938,40.75954055786133,1,N,-73.99146270751953,40.74726104736328,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
2,2016-01-29 09:19:11,2016-01-30 09:09:35,4,3.34,-73.97464752197266,40.79360580444336,1,N,-73.97465515136719,40.75757598876953,1,16.5,0.0,0.5,4.32,0.0,0.3,21.62
2,2016-01-29 09:19:11,2016-01-29 09:35:15,1,1.69,-73.99411010742188,40.75117111206055,1,N,-73.97505950927734,40.74176025390625,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16
2,2016-01-29 09:19:11,2016-01-29 09:30:23,1,1.69,-73.9977798461914,40.72432327270508,1,N,-74.0163803100586,40.71688461303711,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
2,2016-01-29 09:19:11,2016-01-29 09:29:43,5,1.39,-74.00669860839844,40.731300354003906,1,N,-74.01351165771484,40.71495819091797,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
2,2016-01-29 09:19:11,2016-01-29 09:28:01,6,0.95,-73.98119354248047,40.74138259887695,1,N,-73.99162292480469,40.73887634277344,1,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2016-01-29 09:19:11,2016-01-29 09:35:44,2,0.75,-73.96507263183594,40.7551383972168,1,N,-73.97576904296875,40.7603759765625,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
1,2016-01-29 09:19:12,2016-01-29 09:28:34,1,0.8,-73.9781951904297,40.7524528503418,1,N,-73.99005126953125,40.75153350830078,1,7.5,0.0,0.5,0.5,0.0,0.3,8.8
1,2016-01-29 09:19:12,2016-01-29 09:43:09,1,2.1,-73.98285675048828,40.74496841430664,1,N,-74.00830078125,40.73775100708008,1,15.5,0.0,0.5,3.25,0.0,0.3,19.55
1,2016-01-29 09:19:12,2016-01-29 09:36:04,1,1.2,-73.99952697753906,40.738643646240234,1,N,-74.00772094726562,40.751312255859375,1,11.5,0.0,0.5,2.45,0.0,0.3,14.75
2,2016-01-29 09:19:12,2016-01-29 09:35:17,1,2.84,-73.95333099365236,40.81108856201172,1,N,-73.9805679321289,40.78311538696289,1,13.0,0.0,0.5,4.14,0.0,0.3,17.94
1,2016-01-29 09:19:13,2016-01-29 09:33:35,1,1.7,-73.99131774902344,40.74982070922851,1,N,-73.97762298583984,40.75686264038086,1,10.5,0.0,0.5,3.35,0.0,0.3,14.65
1,2016-01-29 09:19:13,2016-01-29 09:27:27,1,0.5,0.0,0.0,1,N,0.0,0.0,1,6.5,0.0,0.5,1.25,0.0,0.3,8.55
2,2016-01-29 09:19:13,2016-01-29 09:28:26,1,0.79,-73.97215270996094,40.7590217590332,1,N,-73.98493957519531,40.76013946533203,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
1,2016-01-29 09:19:14,2016-01-29 09:52:42,1,19.1,-73.94864654541016,40.773868560791016,2,N,-73.77632141113281,40.64543533325195,1,52.0,0.0,0.5,11.65,5.54,0.3,69.99
1,2016-01-29 09:19:14,2016-01-29 09:25:26,1,0.6,-74.00162506103516,40.709259033203125,1,N,-73.99591064453125,40.71643829345703,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
1,2016-01-29 09:19:14,2016-01-29 09:23:07,1,0.6,-73.9799575805664,40.75448226928711,1,N,-73.98621368408203,40.74601364135742,1,4.5,0.0,0.5,1.5,0.0,0.3,6.8
2,2016-01-29 09:19:14,2016-01-29 09:23:55,1,0.68,-73.99784088134764,40.72596740722656,1,N,-74.00503540039062,40.73180389404297,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
1,2016-01-29 09:19:15,2016-01-29 09:35:16,1,1.7,-73.9612045288086,40.76912307739258,1,N,-73.97610473632812,40.75044631958008,1,11.0,0.0,0.5,3.0,0.0,0.3,14.8
1,2016-01-29 09:19:15,2016-01-29 09:21:55,1,0.3,-73.97704315185547,40.75911712646485,1,N,-73.98270416259767,40.76169967651367,1,3.5,0.0,0.5,0.21,0.0,0.3,4.51
1,2016-01-29 09:19:15,2016-01-29 09:25:49,1,0.8,-73.99128723144531,40.74960708618164,1,N,-73.98069763183594,40.75102615356445,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2,2016-01-29 09:19:15,2016-01-29 09:36:13,1,1.87,-73.96075439453125,40.76957702636719,1,N,-73.981689453125,40.75830841064453,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36
2,2016-01-29 09:19:15,2016-01-29 09:39:39,4,3.81,-73.95018005371094,40.7712287902832,1,N,-73.98784637451172,40.737571716308594,1,17.0,0.0,0.5,3.56,0.0,0.3,21.36
1,2016-01-29 09:19:16,2016-01-29 09:29:07,1,0.4,-73.99022674560547,40.76704406738281,1,N,-73.98395538330078,40.76686096191406,1,7.5,0.0,0.5,1.0,0.0,0.3,9.3
1,2016-01-29 09:19:16,2016-01-29 09:44:07,1,3.2,-73.97930145263672,40.776607513427734,1,N,-74.0079574584961,40.74201202392578,1,17.5,0.0,0.5,3.65,0.0,0.3,21.95
1,2016-01-29 09:19:16,2016-01-29 10:10:56,3,20.7,-73.9172134399414,40.7707405090332,1,N,-73.9172134399414,40.7707405090332,2,60.5,0.0,0.5,0.0,0.0,0.3,61.3
1,2016-01-29 09:19:16,2016-01-29 09:26:35,1,1.2,-73.98381042480469,40.73823165893555,1,N,-73.99529266357422,40.72516250610352,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35
1,2016-01-29 09:19:16,2016-01-29 09:24:04,1,0.6,-73.99054718017578,40.74589920043945,1,N,-73.9920883178711,40.737918853759766,1,5.0,0.0,0.5,1.15,0.0,0.3,6.95
2,2016-01-29 09:19:16,2016-01-29 09:42:42,1,4.28,-73.99809265136719,40.732940673828125,1,N,-73.95337677001953,40.7646484375,1,18.5,0.0,0.5,3.86,0.0,0.3,23.16
2,2016-01-29 09:19:16,2016-01-30 08:57:42,6,0.81,-73.9596176147461,40.758426666259766,1,N,-73.97200775146484,40.76067733764648,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
1,2016-01-29 09:19:17,2016-01-29 09:43:12,1,2.3,-73.98444366455078,40.77470779418945,1,N,-73.97309875488281,40.75339889526367,1,15.5,0.0,0.5,3.25,0.0,0.3,19.55
1,2016-01-29 09:19:17,2016-01-29 09:29:14,1,1.0,-73.9721450805664,40.7454833984375,1,N,-73.97057342529298,40.75654602050781,1,8.0,0.0,0.5,2.0,0.0,0.3,10.8
1,2016-01-29 09:19:17,2016-01-29 09:27:45,1,1.2,-73.96916961669922,40.763912200927734,1,N,-73.95246887207033,40.768646240234375,1,7.5,0.0,0.5,1.65,0.0,0.3,9.95
2,2016-01-29 09:19:17,2016-01-29 09:31:37,1,2.3,-74.00599670410156,40.714210510253906,1,N,-74.00611114501953,40.74127960205078,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16
2,2016-01-29 09:19:17,2016-01-29 09:49:18,5,3.39,-74.00395202636719,40.72195816040039,1,N,-73.97595977783203,40.76105117797851,1,19.5,0.0,0.5,4.06,0.0,0.3,24.36
2,2016-01-29 09:19:17,2016-01-29 09:23:41,1,0.57,-73.97028350830078,40.78913879394531,1,N,-73.96639251708984,40.793331146240234,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2016-01-29 09:19:17,2016-01-29 09:46:10,3,5.65,-73.96795654296875,40.802249908447266,1,N,-74.00662231445312,40.73979949951172,2,22.0,0.0,0.5,0.0,0.0,0.3,22.8
1,2016-01-29 09:19:18,2016-01-29 09:30:49,1,0.8,-73.99150085449219,40.74920272827149,1,N,-73.98820495605469,40.741180419921875,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
1,2016-01-29 09:19:18,2016-01-29 09:50:24,1,6.1,-73.97931671142578,40.74958801269531,1,N,-74.01111602783203,40.70872497558594,1,26.5,0.0,0.5,5.45,0.0,0.3,32.75
1,2016-01-29 09:19:18,2016-01-29 09:31:28,1,1.7,-73.9505157470703,40.779319763183594,1,N,-73.96471405029298,40.75807189941406,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
2,2016-01-29 09:19:18,2016-01-29 09:46:22,1,3.52,-74.00861358642578,40.714447021484375,1,N,-73.97891235351562,40.75748062133789,1,18.5,0.0,0.5,0.0,0.0,0.3,19.3
1,2016-01-29 09:19:19,2016-01-29 09:26:13,1,0.7,-73.954345703125,40.76599884033203,1,N,-73.96382141113281,40.76783752441406,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15
1,2016-01-29 09:19:19,2016-01-29 09:33:02,1,1.5,-73.9551010131836,40.773075103759766,1,N,-73.97330474853516,40.76421356201172,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
1,2016-01-29 09:19:19,2016-01-29 09:23:36,1,0.8,-73.97491455078125,40.793113708496094,1,N,-73.98159790039062,40.783416748046875,1,5.0,0.0,0.5,1.0,0.0,0.3,6.8
1,2016-01-29 09:19:19,2016-01-29 09:29:15,1,1.1,-73.99805450439453,40.7458610534668,1,N,-73.99158477783203,40.735382080078125,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,2016-01-29 09:19:19,2016-01-29 09:50:35,1,5.83,-73.99420166015625,40.763240814208984,1,N,-74.0079574584961,40.70693588256836,1,24.0,0.0,0.5,4.96,0.0,0.3,29.76
2,2016-01-29 09:19:19,2016-01-29 09:27:16,1,1.02,-73.99078369140625,40.75654602050781,1,N,-73.9824447631836,40.75114822387695,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2016-01-29 09:19:19,2016-01-29 09:30:25,3,2.1,-73.87476348876953,40.7739372253418,1,N,-73.88224792480469,40.75431060791016,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96
2,2016-01-29 09:19:19,2016-01-29 09:27:05,5,1.21,-73.9820785522461,40.76808166503906,1,N,-73.96701049804688,40.76912307739258,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
2,2016-01-29 09:19:19,2016-01-29 09:22:19,2,0.71,-73.96432495117188,40.77326965332031,1,N,-73.95775604248047,40.77962112426758,1,4.5,0.0,0.5,1.32,0.0,0.3,6.62
1,2016-01-29 09:19:20,2016-01-29 09:42:46,1,6.2,-74.00885772705078,40.704124450683594,1,Y,-73.95413208007812,40.765228271484375,1,22.0,0.0,0.5,4.55,0.0,0.3,27.35
2,2016-01-29 09:19:20,2016-01-29 09:32:17,1,1.42,-74.0027084350586,40.7446174621582,1,N,-74.00654602050781,40.726566314697266,1,9.5,0.0,0.5,2.0,0.0,0.3,12.3
2,2016-01-29 09:19:20,2016-01-29 09:51:49,1,3.09,-73.99781799316406,40.75654983520508,1,N,-74.0025634765625,40.72489929199219,1,20.5,0.0,0.5,0.0,0.0,0.3,21.3
2,2016-01-29 09:19:20,2016-01-29 09:32:37,5,1.69,-73.9729995727539,40.79343795776367,1,N,-73.95258331298828,40.78482437133789,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
2,2016-01-29 09:19:20,2016-01-29 09:35:13,1,2.25,0.0,0.0,1,N,0.0,0.0,1,12.0,0.0,0.5,1.5,0.0,0.3,14.3
